"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","CHF","Swiss Franc","0","units",,,1.789461,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","CHF","Swiss Franc","0","units",,,1.762056,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","CHF","Swiss Franc","0","units",,,1.695086,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","CHF","Swiss Franc","0","units",,,1.638035,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","CHF","Swiss Franc","0","units",,,1.635103,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","CHF","Swiss Franc","0","units",,,1.631927,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","CHF","Swiss Franc","0","units",,,1.586902,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","CHF","Swiss Franc","0","units",,,1.50507,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","CHF","Swiss Franc","0","units",,,1.471854,,
"CHE","Switzerland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","CHF","Swiss Franc","0","units",,,1.479964,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1980","1980","CNY","Yuan Renminbi","0","units",,,1.552,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1981","1981","CNY","Yuan Renminbi","0","units",,,1.452,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1982","1982","CNY","Yuan Renminbi","0","units",,,1.364,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1983","1983","CNY","Yuan Renminbi","0","units",,,1.325,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1984","1984","CNY","Yuan Renminbi","0","units",,,1.343,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1985","1985","CNY","Yuan Renminbi","0","units",,,1.434,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1986","1986","CNY","Yuan Renminbi","0","units",,,1.472,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1987","1987","CNY","Yuan Renminbi","0","units",,,1.51,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1988","1988","CNY","Yuan Renminbi","0","units",,,1.635,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1989","1989","CNY","Yuan Renminbi","0","units",,,1.708,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1990","1990","CNY","Yuan Renminbi","0","units",,,1.687644,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1991","1991","CNY","Yuan Renminbi","0","units",,,1.743247,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1992","1992","CNY","Yuan Renminbi","0","units",,,1.843825,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","CNY","Yuan Renminbi","0","units",,,2.074461,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","CNY","Yuan Renminbi","0","units",,,2.450393,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","CNY","Yuan Renminbi","0","units",,,2.728004,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","CNY","Yuan Renminbi","0","units",,,2.853546,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","CNY","Yuan Renminbi","0","units",,,2.850506,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","CNY","Yuan Renminbi","0","units",,,2.794103,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","CNY","Yuan Renminbi","0","units",,,2.716965,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","CNY","Yuan Renminbi","0","units",,,2.710477,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","CNY","Yuan Renminbi","0","units",,,2.70439,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","CNY","Yuan Renminbi","0","units",,,2.679157,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","CNY","Yuan Renminbi","0","units",,,2.694618,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","CNY","Yuan Renminbi","0","units",,,2.803768,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","CNY","Yuan Renminbi","0","units",,,2.821652,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","CNY","Yuan Renminbi","0","units",,,2.844365,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","CNY","Yuan Renminbi","0","units",,,2.987623,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","CNY","Yuan Renminbi","0","units",,,3.15892,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","CNY","Yuan Renminbi","0","units",,,3.131759,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","CNY","Yuan Renminbi","0","units",,,3.308617,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","CNY","Yuan Renminbi","0","units",,,3.505536,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","CNY","Yuan Renminbi","0","units",,,3.526092,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","CNY","Yuan Renminbi","0","units",,,3.551973,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","CNY","Yuan Renminbi","0","units",,,3.529838,,
"CHN","China (People's Republic of)","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","CNY","Yuan Renminbi","0","units",,,3.561955,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1950","1950","EUR","Euro","0","units",,,0.533084,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1951","1951","EUR","Euro","0","units",,,0.533511,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1952","1952","EUR","Euro","0","units",,,0.533526,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1953","1953","EUR","Euro","0","units",,,0.533511,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1954","1954","EUR","Euro","0","units",,,0.533526,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1955","1955","EUR","Euro","0","units",,,0.533526,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1956","1956","EUR","Euro","0","units",,,0.533251,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1957","1957","EUR","Euro","0","units",,,0.551318,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1958","1958","EUR","Euro","0","units",,,0.639893,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1959","1959","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1960","1960","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1961","1961","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","EUR","Euro","0","units",,,0.75265,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","EUR","Euro","0","units",,,0.79185,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","EUR","Euro","0","units",,,0.846731,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","EUR","Euro","0","units",,,0.844659,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","EUR","Euro","0","units",,,0.769036,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","EUR","Euro","0","units",,,0.678822,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","EUR","Euro","0","units",,,0.733222,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","EUR","Euro","0","units",,,0.653671,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","EUR","Euro","0","units",,,0.732194,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","EUR","Euro","0","units",,,0.747789,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","EUR","Euro","0","units",,,0.688018,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","EUR","Euro","0","units",,,0.648582,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","EUR","Euro","0","units",,,0.644185,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","EUR","Euro","0","units",,,0.828501,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","EUR","Euro","0","units",,,1.00191,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","EUR","Euro","0","units",,,1.161858,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","EUR","Euro","0","units",,,1.332267,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","EUR","Euro","0","units",,,1.369789,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","EUR","Euro","0","units",,,1.055876,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","EUR","Euro","0","units",,,0.916327,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","EUR","Euro","0","units",,,0.90813,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","EUR","Euro","0","units",,,0.972646,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","units",,,0.830127,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","units",,,0.860135,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","units",,,0.807037,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","units",,,0.863354,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","units",,,0.846404,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","units",,,0.760947,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","units",,,0.779856,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","units",,,0.889798,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","units",,,0.899375,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","units",,,0.938627,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","units",,,1.085401,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","units",,,1.11751,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","units",,,1.062552,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","units",,,0.886034,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","units",,,0.805365,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","units",,,0.80412,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","units",,,0.797141,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","units",,,0.730638,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","units",,,0.682675,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.719843,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.755045,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.719355,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.778294,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.753159,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.753731,,
"FRA","France","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.901659,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1970","1970","KRW","Won","0","units",,,116.379357,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1971","1971","KRW","Won","0","units",,,127.857285,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1972","1972","KRW","Won","0","units",,,140.479429,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1973","1973","KRW","Won","0","units",,,148.663689,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1974","1974","KRW","Won","0","units",,,181.73161,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1975","1975","KRW","Won","0","units",,,215.906891,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1976","1976","KRW","Won","0","units",,,245.394684,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1977","1977","KRW","Won","0","units",,,267.286149,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1978","1978","KRW","Won","0","units",,,303.292998,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1979","1979","KRW","Won","0","units",,,332.252037,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1980","1980","KRW","Won","0","units",,,386.956766,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1981","1981","KRW","Won","0","units",,,422.726392,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1982","1982","KRW","Won","0","units",,,424.614934,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1983","1983","KRW","Won","0","units",,,423.505942,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1984","1984","KRW","Won","0","units",,,423.23999,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1985","1985","KRW","Won","0","units",,,426.064295,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1986","1986","KRW","Won","0","units",,,427.415215,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1987","1987","KRW","Won","0","units",,,431.313977,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1988","1988","KRW","Won","0","units",,,441.665569,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1989","1989","KRW","Won","0","units",,,452.215397,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","KRW","Won","0","units",,,475.174961,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","KRW","Won","0","units",,,512.488349,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","KRW","Won","0","units",,,542.364282,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","KRW","Won","0","units",,,563.533062,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","KRW","Won","0","units",,,605.33697,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","KRW","Won","0","units",,,634.632998,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","KRW","Won","0","units",,,665.361728,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","KRW","Won","0","units",,,694.329251,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","KRW","Won","0","units",,,730.574,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","KRW","Won","0","units",,,736.506977,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","KRW","Won","0","units",,,744.433046,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","KRW","Won","0","units",,,768.080942,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","KRW","Won","0","units",,,773.992538,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","KRW","Won","0","units",,,794.291519,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","KRW","Won","0","units",,,802.993322,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","KRW","Won","0","units",,,808.781635,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","KRW","Won","0","units",,,803.460769,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","KRW","Won","0","units",,,799.120482,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","KRW","Won","0","units",,,816.322963,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","KRW","Won","0","units",,,837.454898,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","KRW","Won","0","units",,,840.379853,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","KRW","Won","0","units",,,849.741,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","KRW","Won","0","units",,,849.269408,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","KRW","Won","0","units",,,894.344462,,
"KOR","Korea","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","KRW","Won","0","units",,,916.192491,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1950","1950","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1951","1951","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1952","1952","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1953","1953","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1954","1954","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1955","1955","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1956","1956","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1957","1957","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1958","1958","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1959","1959","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1960","1960","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1961","1961","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","CHF","Swiss Franc","0","units",,,4.37295,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","CHF","Swiss Franc","0","units",,,4.133854,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","CHF","Swiss Franc","0","units",,,3.81925,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","CHF","Swiss Franc","0","units",,,3.164833,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","CHF","Swiss Franc","0","units",,,2.97925,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","CHF","Swiss Franc","0","units",,,2.581283,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","CHF","Swiss Franc","0","units",,,2.499642,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","CHF","Swiss Franc","0","units",,,2.403525,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","CHF","Swiss Franc","0","units",,,1.788025,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","CHF","Swiss Franc","0","units",,,1.662725,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","CHF","Swiss Franc","0","units",,,1.675708,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","CHF","Swiss Franc","0","units",,,1.964242,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","CHF","Swiss Franc","0","units",,,2.030275,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","CHF","Swiss Franc","0","units",,,2.099142,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","CHF","Swiss Franc","0","units",,,2.349683,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","CHF","Swiss Franc","0","units",,,2.457125,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","CHF","Swiss Franc","0","units",,,1.798917,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","CHF","Swiss Franc","0","units",,,1.491192,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","CHF","Swiss Franc","0","units",,,1.4633,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","CHF","Swiss Franc","0","units",,,1.635925,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","CHF","Swiss Franc","0","units",,,1.389158,,
"CHE","Switzerland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","CHF","Swiss Franc","0","units",,,1.433992,,
